2025/09/11 13:39:01 Logger initialized. Subsequent logs will be written to log/server.log
2025/09/11 13:39:01 Attempting to connect to PostgreSQL at postgresql:5432
2025/09/11 13:39:01 Connected to PostgreSQL database successfully
2025/09/11 13:39:13 IP 183.243.194.56 alive status: false
2025/09/11 13:39:13 IP 188.249.162.154 alive status: false
2025/09/11 13:39:13 IP 238.122.241.16 alive status: false
2025/09/11 13:39:13 IP 37.79.173.105 alive status: false
2025/09/11 13:39:13 IP 188.251.51.161 alive status: false
2025/09/11 13:39:13 IP 203.210.84.12 alive status: true
2025/09/11 13:39:13 IP 243.12.216.90 alive status: false
2025/09/11 13:39:13 IP 115.213.159.255 alive status: false
2025/09/11 13:39:13 IP 84.249.235.164 alive status: true
2025/09/11 13:39:13 IP 202.154.113.190 alive status: true
2025/09/11 13:39:13 IP 19.209.252.184 alive status: false
2025/09/11 13:39:13 IP 226.217.239.231 alive status: false
2025/09/11 13:39:13 IP 235.80.186.147 alive status: false
2025/09/11 13:39:13 IP 247.110.161.142 alive status: false
2025/09/11 13:39:13 IP 175.3.39.113 alive status: false
2025/09/11 13:39:13 IP 103.73.157.237 alive status: false
2025/09/11 13:39:13 IP 163.125.155.16 alive status: false
2025/09/11 13:39:13 IP 18.224.241.83 alive status: true
2025/09/11 13:39:13 IP 70.55.202.219 alive status: true
2025/09/11 13:39:13 IP 232.126.156.53 alive status: false
2025/09/11 13:39:13 IP 139.64.67.11 alive status: false
2025/09/11 13:39:13 IP 73.211.124.137 alive status: true
2025/09/11 13:39:13 IP 26.205.95.80 alive status: false
2025/09/11 13:39:13 IP 181.39.220.41 alive status: false
2025/09/11 13:39:13 IP 20.192.87.151 alive status: false
2025/09/11 13:39:13 IP 165.101.118.250 alive status: false
2025/09/11 13:39:13 IP 250.108.87.177 alive status: false
2025/09/11 13:39:13 IP 52.3.65.177 alive status: true
2025/09/11 13:39:13 IP 67.242.90.247 alive status: true
2025/09/11 13:39:13 IP 173.182.235.224 alive status: false
2025/09/11 13:39:13 IP 188.16.183.195 alive status: false
2025/09/11 13:39:13 IP 52.33.5.94 alive status: true
2025/09/11 13:39:13 IP 90.101.73.215 alive status: true
2025/09/11 13:39:13 IP 115.202.39.62 alive status: false
2025/09/11 13:39:13 IP 75.243.245.22 alive status: true
2025/09/11 13:39:13 IP 96.181.4.142 alive status: false
2025/09/11 13:39:13 IP 40.32.122.195 alive status: false
2025/09/11 13:39:13 IP 253.185.176.22 alive status: false
2025/09/11 13:39:13 IP 94.198.86.157 alive status: false
2025/09/11 13:39:13 IP 17.237.102.31 alive status: false
2025/09/11 13:39:13 IP 52.122.132.229 alive status: false
2025/09/11 13:39:13 IP 169.113.85.224 alive status: false
2025/09/11 13:39:13 IP 88.235.29.58 alive status: true
2025/09/11 13:39:13 IP 127.23.142.178 alive status: true
2025/09/11 13:39:13 IP 119.235.205.213 alive status: false
2025/09/11 13:39:13 IP 62.135.196.86 alive status: false
2025/09/11 13:39:13 IP 81.142.5.135 alive status: true
2025/09/11 13:39:13 IP 137.50.100.91 alive status: false
2025/09/11 13:39:13 IP 147.106.62.220 alive status: false
2025/09/11 13:39:13 IP 163.212.33.152 alive status: false
2025/09/11 13:39:13 IP 83.85.230.126 alive status: true
2025/09/11 13:39:13 IP 114.191.225.245 alive status: true
2025/09/11 13:39:13 IP 203.97.202.226 alive status: false
2025/09/11 13:39:13 IP 144.180.167.35 alive status: false
2025/09/11 13:39:13 IP 174.127.5.46 alive status: true
2025/09/11 13:39:13 IP 249.8.61.82 alive status: false
2025/09/11 13:39:13 IP 249.136.234.34 alive status: false
2025/09/11 13:39:13 IP 135.23.168.193 alive status: true
2025/09/11 13:39:13 IP 83.100.77.129 alive status: true
2025/09/11 13:39:13 IP 247.16.145.78 alive status: false
2025/09/11 13:39:13 IP 1.4.50.234 alive status: false
2025/09/11 13:39:13 IP 133.127.74.87 alive status: true
2025/09/11 13:39:13 IP 162.158.233.172 alive status: false
2025/09/11 13:39:13 IP 87.219.178.61 alive status: true
2025/09/11 13:39:13 IP 235.235.10.139 alive status: false
2025/09/11 13:39:13 IP 113.168.95.246 alive status: true
2025/09/11 13:39:13 IP 10.75.142.217 alive status: false
2025/09/11 13:39:13 IP 94.255.237.136 alive status: true
2025/09/11 13:39:13 IP 232.49.53.56 alive status: false
2025/09/11 13:39:13 IP 223.236.83.10 alive status: false
2025/09/11 13:39:13 IP 17.223.9.101 alive status: false
2025/09/11 13:39:13 IP 223.10.156.244 alive status: false
2025/09/11 13:39:13 IP 191.138.193.251 alive status: true
2025/09/11 13:39:13 IP 29.91.19.75 alive status: false
2025/09/11 13:39:13 IP 136.204.210.86 alive status: false
2025/09/11 13:39:13 IP 193.214.191.92 alive status: false
2025/09/11 13:39:13 IP 249.137.82.158 alive status: false
2025/09/11 13:39:13 IP 150.94.78.249 alive status: false
2025/09/11 13:39:13 IP 141.98.161.226 alive status: false
2025/09/11 13:39:13 IP 99.163.50.113 alive status: false
2025/09/11 13:39:13 IP 104.141.84.98 alive status: false
2025/09/11 13:39:13 IP 218.121.38.112 alive status: true
2025/09/11 13:39:13 IP 126.237.37.30 alive status: true
2025/09/11 13:39:13 IP 41.181.187.148 alive status: false
2025/09/11 13:39:13 IP 49.146.171.138 alive status: true
2025/09/11 13:39:13 IP 149.182.50.12 alive status: false
2025/09/11 13:39:13 IP 176.241.103.195 alive status: false
2025/09/11 13:39:13 IP 25.143.176.42 alive status: false
2025/09/11 13:39:13 IP 106.254.131.176 alive status: false
2025/09/11 13:39:13 IP 226.214.121.145 alive status: false
2025/09/11 13:39:13 IP 239.40.220.143 alive status: false
2025/09/11 13:39:13 IP 80.225.25.76 alive status: false
2025/09/11 13:39:13 IP 247.81.220.246 alive status: false
2025/09/11 13:39:13 IP 105.235.101.203 alive status: true
2025/09/11 13:39:13 IP 16.60.206.168 alive status: false
2025/09/11 13:39:13 IP 87.14.25.33 alive status: true
2025/09/11 13:39:13 IP 255.244.187.189 alive status: false
2025/09/11 13:39:13 IP 145.14.60.191 alive status: true
2025/09/11 13:39:13 IP 142.213.97.241 alive status: false
2025/09/11 13:39:13 IP 26.28.64.184 alive status: false
2025/09/11 13:39:13 IP 136.167.214.163 alive status: false
2025/09/11 13:39:13 IP 97.17.32.240 alive status: true
2025/09/11 13:39:13 IP 203.151.235.80 alive status: true
2025/09/11 13:39:13 IP 165.131.224.47 alive status: false
2025/09/11 13:39:13 IP 128.203.242.29 alive status: false
2025/09/11 13:39:13 IP 86.42.36.13 alive status: true
2025/09/11 13:39:13 IP 53.230.83.200 alive status: false
2025/09/11 13:39:13 IP 7.222.249.102 alive status: false
2025/09/11 13:39:13 IP 76.198.230.143 alive status: true
2025/09/11 13:39:13 IP 30.90.3.178 alive status: false
2025/09/11 13:39:13 IP 197.10.193.165 alive status: false
2025/09/11 13:39:13 IP 187.66.253.68 alive status: true
2025/09/11 13:39:13 IP 99.135.158.129 alive status: true
2025/09/11 13:39:13 IP 34.246.86.49 alive status: true
2025/09/11 13:39:13 IP 122.233.6.191 alive status: false
2025/09/11 13:39:13 IP 43.103.242.199 alive status: false
2025/09/11 13:39:13 IP 144.206.73.137 alive status: false
2025/09/11 13:39:13 IP 32.169.43.32 alive status: false
2025/09/11 13:39:13 IP 139.67.144.51 alive status: true
2025/09/11 13:39:13 IP 48.51.229.81 alive status: false
2025/09/11 13:39:13 IP 97.179.178.107 alive status: true
2025/09/11 13:39:13 IP 183.38.47.63 alive status: false
2025/09/11 13:39:13 IP 207.68.168.250 alive status: false
2025/09/11 13:39:13 IP 9.234.149.53 alive status: false
2025/09/11 13:39:13 IP 64.93.74.31 alive status: false
2025/09/11 13:39:13 IP 147.57.170.116 alive status: false
2025/09/11 13:39:13 IP 237.109.43.227 alive status: false
2025/09/11 13:39:13 IP 40.0.3.253 alive status: false
2025/09/11 13:39:13 IP 4.173.158.62 alive status: false
2025/09/11 13:39:13 IP 150.74.166.121 alive status: false
2025/09/11 13:39:13 IP 125.138.137.77 alive status: false
2025/09/11 13:39:13 IP 7.171.80.218 alive status: false
2025/09/11 13:39:13 IP 164.154.170.87 alive status: false
2025/09/11 13:39:13 IP 51.59.182.249 alive status: false
2025/09/11 13:39:13 IP 72.134.167.20 alive status: true
2025/09/11 13:39:13 IP 48.51.7.104 alive status: false
2025/09/11 13:39:13 IP 146.32.49.204 alive status: false
2025/09/11 13:39:13 IP 135.23.167.241 alive status: true
2025/09/11 13:39:13 IP 225.99.38.118 alive status: false
2025/09/11 13:39:13 IP 131.223.186.76 alive status: false
2025/09/11 13:39:13 IP 81.123.32.209 alive status: true
2025/09/11 13:39:13 IP 194.116.3.151 alive status: true
2025/09/11 13:39:13 IP 218.23.45.197 alive status: false
2025/09/11 13:39:13 IP 80.12.144.5 alive status: true
2025/09/11 13:39:13 IP 75.210.138.98 alive status: true
2025/09/11 13:39:13 IP 181.107.1.108 alive status: true
2025/09/11 13:39:13 IP 98.70.13.180 alive status: false
2025/09/11 13:39:13 IP 232.99.170.65 alive status: false
2025/09/11 13:39:13 IP 47.243.60.225 alive status: false
2025/09/11 13:39:13 IP 217.143.180.138 alive status: true
2025/09/11 13:39:13 IP 162.19.34.148 alive status: false
2025/09/11 13:39:13 IP 167.202.73.144 alive status: false
2025/09/11 13:39:13 IP 140.210.69.209 alive status: false
2025/09/11 13:39:13 IP 162.118.192.19 alive status: false
2025/09/11 13:39:13 IP 144.145.173.53 alive status: false
2025/09/11 13:39:13 IP 49.176.250.36 alive status: true
2025/09/11 13:39:13 IP 104.112.128.201 alive status: true
2025/09/11 13:39:13 IP 218.40.151.252 alive status: false
2025/09/11 13:39:13 IP 75.209.89.35 alive status: true
2025/09/11 13:39:13 IP 124.124.207.2 alive status: false
2025/09/11 13:39:13 IP 105.27.231.147 alive status: false
2025/09/11 13:39:13 IP 27.102.81.193 alive status: false
2025/09/11 13:39:13 IP 211.197.59.52 alive status: false
2025/09/11 13:39:13 IP 176.186.129.52 alive status: false
2025/09/11 13:39:13 IP 94.99.196.78 alive status: false
2025/09/11 13:39:13 IP 94.144.155.44 alive status: false
2025/09/11 13:39:13 IP 84.166.229.199 alive status: true
2025/09/11 13:39:13 IP 17.8.78.64 alive status: false
2025/09/11 13:39:13 IP 121.149.245.28 alive status: false
2025/09/11 13:39:13 IP 59.208.100.205 alive status: false
2025/09/11 13:39:13 IP 52.174.100.164 alive status: false
2025/09/11 13:39:13 IP 36.117.209.14 alive status: false
2025/09/11 13:39:13 IP 18.15.229.50 alive status: false
2025/09/11 13:39:13 IP 231.157.43.78 alive status: false
2025/09/11 13:39:13 IP 153.177.80.161 alive status: true
2025/09/11 13:39:13 IP 130.0.195.27 alive status: false
2025/09/11 13:39:13 IP 185.79.65.191 alive status: false
2025/09/11 13:39:13 IP 218.109.21.242 alive status: false
2025/09/11 13:39:13 IP 237.67.237.211 alive status: false
2025/09/11 13:39:13 IP 196.158.141.239 alive status: false
2025/09/11 13:39:13 IP 111.133.181.112 alive status: false
2025/09/11 13:39:13 IP 163.10.0.74 alive status: true
2025/09/11 13:39:13 IP 93.20.231.31 alive status: true
2025/09/11 13:39:13 IP 3.223.191.164 alive status: true
2025/09/11 13:39:13 IP 136.46.71.170 alive status: true
2025/09/11 13:39:13 IP 184.147.122.235 alive status: true
2025/09/11 13:39:13 IP 14.208.136.227 alive status: false
2025/09/11 13:39:13 IP 231.184.161.194 alive status: false
2025/09/11 13:39:13 IP 118.50.242.239 alive status: false
2025/09/11 13:39:13 IP 232.192.141.245 alive status: false
2025/09/11 13:39:13 IP 246.99.160.175 alive status: false
2025/09/11 13:39:13 IP 198.130.71.7 alive status: false
2025/09/11 13:39:13 IP 81.125.132.210 alive status: true
2025/09/11 13:39:13 IP 211.88.122.238 alive status: false
2025/09/11 13:39:13 IP 77.233.131.128 alive status: false
2025/09/11 13:39:13 IP 164.37.118.13 alive status: false
2025/09/11 13:39:13 IP 160.14.73.199 alive status: false
2025/09/11 13:39:13 IP 2.198.251.73 alive status: false
2025/09/11 13:39:13 IP 129.47.173.99 alive status: false
2025/09/11 13:39:13 IP 22.121.133.48 alive status: false
2025/09/11 13:39:13 IP 235.84.37.156 alive status: false
2025/09/11 13:39:13 IP 121.36.51.55 alive status: true
2025/09/11 13:39:13 IP 163.177.68.241 alive status: false
2025/09/11 13:39:13 IP 90.132.104.122 alive status: true
2025/09/11 13:39:13 IP 100.196.40.158 alive status: false
2025/09/11 13:39:13 IP 1.16.174.14 alive status: false
2025/09/11 13:39:13 IP 78.14.133.140 alive status: true
2025/09/11 13:39:13 IP 39.47.47.201 alive status: false
2025/09/11 13:39:13 IP 245.205.251.200 alive status: false
2025/09/11 13:39:13 IP 65.243.143.23 alive status: false
2025/09/11 13:39:13 IP 254.231.33.134 alive status: false
2025/09/11 13:39:13 IP 18.65.24.126 alive status: true
2025/09/11 13:39:13 IP 208.201.223.204 alive status: false
2025/09/11 13:39:13 IP 238.0.80.19 alive status: false
2025/09/11 13:39:13 IP 161.184.165.207 alive status: true
2025/09/11 13:39:13 IP 141.157.140.30 alive status: true
2025/09/11 13:39:13 IP 24.204.224.166 alive status: true
2025/09/11 13:39:13 IP 210.194.125.145 alive status: true
2025/09/11 13:39:13 IP 53.207.219.237 alive status: false
2025/09/11 13:39:13 IP 67.63.65.87 alive status: false
2025/09/11 13:39:13 IP 113.81.118.180 alive status: false
2025/09/11 13:39:13 IP 223.189.248.104 alive status: false
2025/09/11 13:39:13 IP 99.148.78.251 alive status: true
2025/09/11 13:39:13 IP 145.239.131.161 alive status: true
2025/09/11 13:39:13 IP 178.0.188.204 alive status: true
2025/09/11 13:39:13 IP 227.47.153.104 alive status: false
2025/09/11 13:39:13 IP 210.248.139.126 alive status: false
2025/09/11 13:39:13 IP 159.53.44.80 alive status: false
2025/09/11 13:39:13 IP 61.175.78.214 alive status: false
2025/09/11 13:39:13 IP 198.249.238.20 alive status: false
2025/09/11 13:39:13 IP 221.123.125.11 alive status: false
2025/09/11 13:39:13 IP 48.112.15.19 alive status: false
2025/09/11 13:39:13 IP 153.189.111.230 alive status: true
2025/09/11 13:39:13 IP 4.51.148.79 alive status: false
2025/09/11 13:39:13 IP 241.255.160.10 alive status: false
2025/09/11 13:39:13 IP 161.70.36.1 alive status: false
2025/09/11 13:39:13 IP 19.43.189.186 alive status: false
2025/09/11 13:39:13 IP 251.183.231.140 alive status: false
2025/09/11 13:39:13 IP 85.19.171.53 alive status: false
2025/09/11 13:39:13 IP 41.126.214.190 alive status: false
2025/09/11 13:39:13 IP 0.63.28.96 alive status: false
2025/09/11 13:39:13 IP 212.111.187.36 alive status: false
2025/09/11 13:39:13 IP 74.120.249.189 alive status: true
2025/09/11 13:39:13 IP 248.166.218.31 alive status: false
2025/09/11 13:39:13 IP 189.17.73.169 alive status: false
2025/09/11 13:39:13 IP 71.247.117.185 alive status: true
2025/09/11 13:39:13 IP 133.18.51.114 alive status: true
2025/09/11 13:39:13 IP 247.231.206.49 alive status: false
2025/09/11 13:39:13 IP 219.240.104.109 alive status: false
2025/09/11 13:39:13 IP 79.112.83.216 alive status: true
2025/09/11 13:39:13 IP 106.173.49.49 alive status: false
2025/09/11 13:39:13 IP 212.91.68.80 alive status: true
2025/09/11 13:39:13 IP 249.134.112.166 alive status: false
2025/09/11 13:39:13 IP 115.142.229.66 alive status: false
2025/09/11 13:39:13 IP 92.209.135.174 alive status: true
2025/09/11 13:39:13 IP 8.57.225.142 alive status: false
2025/09/11 13:39:13 IP 37.98.111.237 alive status: false
2025/09/11 13:39:13 IP 168.209.234.80 alive status: false
2025/09/11 13:39:13 IP 168.86.215.214 alive status: false
2025/09/11 13:39:13 IP 251.6.209.210 alive status: false
2025/09/11 13:39:13 IP 0.144.191.49 alive status: false
2025/09/11 13:39:13 IP 70.211.147.95 alive status: true
2025/09/11 13:39:13 IP 68.114.133.35 alive status: true
2025/09/11 13:39:13 IP 161.122.198.247 alive status: false
2025/09/11 13:39:13 IP 192.21.16.39 alive status: false
2025/09/11 13:39:13 IP 124.98.63.76 alive status: true
2025/09/11 13:39:13 IP 22.247.163.23 alive status: false
2025/09/11 13:39:13 IP 127.132.23.68 alive status: true
2025/09/11 13:39:13 IP 11.135.38.38 alive status: false
2025/09/11 13:39:13 IP 7.86.211.241 alive status: false
2025/09/11 13:39:13 IP 219.159.238.22 alive status: false
2025/09/11 13:39:13 IP 226.52.87.193 alive status: false
2025/09/11 13:39:13 IP 138.172.68.133 alive status: false
2025/09/11 13:39:13 IP 224.14.43.253 alive status: false
2025/09/11 13:39:13 IP 50.166.216.239 alive status: true
2025/09/11 13:39:13 IP 254.105.245.83 alive status: false
2025/09/11 13:39:13 IP 81.222.125.130 alive status: false
2025/09/11 13:39:13 IP 122.127.46.147 alive status: true
2025/09/11 13:39:13 IP 82.80.225.37 alive status: true
2025/09/11 13:39:13 IP 84.208.77.146 alive status: true
2025/09/11 13:39:13 IP 207.77.46.218 alive status: false
2025/09/11 13:39:13 IP 210.117.87.26 alive status: false
2025/09/11 13:39:13 IP 57.92.17.39 alive status: false
2025/09/11 13:39:13 IP 85.116.246.163 alive status: false
2025/09/11 13:39:13 IP 83.49.199.242 alive status: true
2025/09/11 13:39:13 IP 44.221.49.158 alive status: true
2025/09/11 13:39:13 IP 44.67.9.158 alive status: false
2025/09/11 13:39:13 IP 201.174.239.47 alive status: true
2025/09/11 13:39:13 IP 185.0.102.176 alive status: false
2025/09/11 13:39:13 IP 247.215.46.154 alive status: false
2025/09/11 13:39:13 IP 236.238.74.229 alive status: false
2025/09/11 13:39:13 IP 91.175.26.157 alive status: true
2025/09/11 13:39:13 IP 186.138.210.67 alive status: true
2025/09/11 13:39:13 IP 167.160.72.92 alive status: true
2025/09/11 13:39:13 IP 128.148.69.188 alive status: false
2025/09/11 13:39:13 IP 225.100.126.232 alive status: false
2025/09/11 13:39:13 IP 184.94.206.24 alive status: false
2025/09/11 13:39:13 IP 254.99.42.34 alive status: false
2025/09/11 13:39:13 IP 192.64.151.62 alive status: false
2025/09/11 13:39:13 IP 103.126.21.63 alive status: false
2025/09/11 13:39:13 IP 114.246.85.233 alive status: false
2025/09/11 13:39:13 IP 87.166.204.178 alive status: true
2025/09/11 13:39:13 IP 120.53.64.188 alive status: false
2025/09/11 13:39:13 IP 94.52.164.135 alive status: true
2025/09/11 13:39:13 IP 133.187.144.161 alive status: false
2025/09/11 13:39:13 IP 120.132.208.213 alive status: false
2025/09/11 13:39:13 IP 48.104.169.73 alive status: false
2025/09/11 13:39:13 IP 203.238.138.60 alive status: false
2025/09/11 13:39:13 IP 172.55.44.165 alive status: false
2025/09/11 13:39:13 IP 54.210.149.93 alive status: true
2025/09/11 13:39:13 IP 211.236.231.171 alive status: false
2025/09/11 13:39:13 IP 111.237.13.118 alive status: true
2025/09/11 13:39:13 IP 79.184.127.185 alive status: true
2025/09/11 13:39:13 IP 248.176.170.114 alive status: false
2025/09/11 13:39:13 IP 188.208.80.133 alive status: false
2025/09/11 13:39:13 IP 193.25.41.232 alive status: true
2025/09/11 13:39:13 IP 17.105.0.32 alive status: false
2025/09/11 13:39:13 IP 39.38.167.223 alive status: false
2025/09/11 13:39:13 IP 247.153.42.158 alive status: false
2025/09/11 13:39:13 IP 43.177.124.31 alive status: false
2025/09/11 13:39:13 IP 119.5.199.200 alive status: false
2025/09/11 13:39:13 IP 78.12.25.209 alive status: true
2025/09/11 13:39:13 IP 2.58.95.204 alive status: false
2025/09/11 13:39:13 IP 212.159.243.8 alive status: false
2025/09/11 13:39:14 IP 154.7.12.206 alive status: false
2025/09/11 13:39:14 IP 121.182.74.171 alive status: false
2025/09/11 13:39:14 IP 178.145.115.136 alive status: true
2025/09/11 13:39:14 IP 213.223.134.104 alive status: true
2025/09/11 13:39:14 IP 107.176.121.194 alive status: false
2025/09/11 13:39:14 IP 237.144.221.197 alive status: false
2025/09/11 13:39:14 IP 166.137.108.225 alive status: true
